timestamp,Active Addresses,Sending Addresses,Receiving Addresses,Addresses with Non-zero Balance,Over 0.01,Over 0.1,Over 1,Over 10,Over 100,Over 1000,Over 10000,New Addresses,Exchange Balance,Exchange Net Position Change,Exchange Inflow Volume,Exchange Outflow Volume,Exchange Withdrawals,In-House Exchange Volume,Inter-Exchange Transfers,Inter-Exchange Volume,Fees Total,Fees Mean,Free Ratio Multiple,Miner Revenue Fees,Thermocap,Market Cap to Thermocap Ratio,Purpouse Bitcoin ETF Holdings,Bitcoin Fund Holdings,3iq Holdings,Coin Days Destroyed,ASOL,MSOL,Suply Last Active 1+ Years Ago,Suply Last Active 2+ Years Ago,Suply Last Active 3+ Years Ago,Suply Last Active 5+ Years Ago,MVRV,NVT,SOPR,NUPL,Block Height,Blocks Mined,Block Interval Mean,Block Size Mean,Issuance,Inflation Rate,Difficulty,Hash Rate,Transaction Count,Transaction Size,Transfer Volume Total,Transfer Volume Mean,UTXO Total,Market Cap,Tweets Volume,Tweets Sentiment,Price
2021-09-22T00:00:00Z,902632,571247,645898,38208269,9144611,3242825,809306,147117,15877,2132,85,414534,2578621.252,-97073.13394,29663.08749,31115.78877,45762,933669.3871,5793,12818.81307,14.01797242,5.10E-05,60.74473161,0.016462333,30415476484,1.43E-06,21391.3624,12898.7867,20171.1963,6737583.348,34.63974108,0.888703704,0.541296077,0.453984689,0.350529765,0.227783881,2.07642984,16.71378279,1.001233722,0.518246892,701747,134,639.1119403,1234503.09,837.5,0.016371953,8.16E+22,1.28E+20,275101,165368194,5027702.05,18.27584069,124274216,8.20E+11,109.32,59.4,43569.1762
2021-09-23T00:00:00Z,900353,573396,642773,38230586,9147411,3242991,809369,147143,15879,2133,85,406840,2576390.153,-98279.90659,27581.60351,29809.25445,45155,799538.0183,5538,11566.27814,13.78292053,5.13E-05,75.82086237,0.013188982,30460955425,1.47E-06,21391.3624,12898.7867,20161.4302,4286544.095,37.67845512,1.240046296,0.541413187,0.454098728,0.350481811,0.227775201,2.138358544,19.28607001,1.000858111,0.532198836,701912,165,511.2909091,1016578.461,1031.25,0.02019629,8.16E+22,1.60E+20,268524,167668363,4365695.311,16.25811961,124353201,8.45E+11,117,53.9,44890.04747
2021-09-24T00:00:00Z,966513,637283,679041,38223889,9147441,3245075,809427,147085,15874,2141,85,432024,2574733.969,-74018.16643,41775.31033,43428.03887,48967,882532.2746,6343,16857.82929,16.13218851,5.82E-05,58.33877951,0.017141257,30500860467,1.40E-06,21545.1515,12898.7867,20181.7214,4328486.587,25.8326523,1.089849537,0.5415552,0.454489391,0.350482103,0.227760177,2.04057881,17.54791135,0.997815344,0.509782939,702060,148,602.5743243,1205603.176,925,0.018095905,8.16E+22,1.35E+20,277417,178368479,4243853.474,15.29774121,124400572,8.06E+11,107.2,58.4,42796.24322
2021-09-25T00:00:00Z,708405,416266,536433,38301234,9158150,3246811,809731,147083,15878,2139,85,342125,2572942.321,-78718.27555,14615.80575,16404.92286,35234,653085.3999,4312,5501.146037,8.54954145,4.02E-05,106.2688036,0.009410099,30539209896,1.40E-06,21545.1515,12898.7867,20181.7214,1631523.043,33.19801576,0.868009259,0.541846665,0.454644344,0.350579181,0.227782739,2.038176413,24.87238075,0.99995884,0.509205149,702204,144,596.25,840459.3403,900,0.017601711,8.16E+22,1.37E+20,212431,120966707,5210664.951,24.52874087,124530831,8.05E+11,97.4,59.7,42746.97922
2021-09-26T00:00:00Z,707232,441322,494518,38320301,9165446,3248818,810370,147244,15946,2174,84,321841,2580557.116,-70222.52679,32495.16253,24877.64469,35311,1075587.428,4411,8525.638315,8.46447735,4.33E-05,103.6348071,0.009649268,30576409799,1.41E-06,21545.1515,12898.7867,20181.7214,69873809.62,33.83325344,1.39099537,0.538166806,0.450800812,0.35058623,0.227823341,2.048188437,15.72275074,1.020923528,0.511603029,702343,139,624.3021583,914658.2446,868.75,0.016984603,8.16E+22,1.31E+20,195421,127080133,3016328.821,15.4350291,124554523,8.14E+11,100.27,65.2,43247.45688
2021-09-27T00:00:00Z,882993,568750,613351,38323121,9168280,3251177,811139,147348,15950,2176,84,392345,2576716.549,-74813.3667,25366.92115,29204.51642,46517,1090082.66,5736,8435.407321,12.6638463,4.95E-05,77.49729609,0.012903676,30618586340,1.38E-06,21647.4475,12898.7867,20206.1546,8504874.873,37.28107369,1.725717593,0.537924879,0.450597769,0.350501995,0.227839373,1.999836722,14.84668956,1.000977625,0.49979504,702498,155,554.9741935,1051818.432,968.75,0.018957052,8.16E+22,1.47E+20,255718,162967828,4260147.115,16.6595512,124571351,7.95E+11,103.13,59.2,42248.01772
2021-09-28T00:00:00Z,930149,634398,620917,38269455,9171422,3253746,811606,147396,15963,2172,84,405397,2574645.432,-76222.85154,28414.16635,30482.26561,48203,1067062.42,5872,10838.22364,13.65809179,5.21E-05,70.55583654,0.014173172,30658436956,1.34E-06,21664.0625,12898.7867,20212.5173,5675447.87,28.1155666,1.474421296,0.538097257,0.450570867,0.350522856,0.227844902,1.943935742,15.02001995,0.997606177,0.485410507,702650,152,572.2039474,1184401.961,950,0.018585815,8.16E+22,1.43E+20,262140,179966559,3549827.709,13.54172469,124535829,7.73E+11,99.87,66.9,41032.26193
2021-09-29T00:00:00Z,832649,524400,589314,38293132,9176956,3256133,811947,147411,15969,2166,84,377426,2575146.06,-79862.37982,31253.74919,30750.15661,44294,1028609.516,5245,14796.04974,11.29846913,4.67E-05,72.91239722,0.013715089,30692434080,1.35E-06,21664.0625,12898.7867,20212.5173,5948009.17,35.58979711,1.023020833,0.538974632,0.450566861,0.350653492,0.227840718,1.967606694,15.33231578,1.000264471,0.491601297,702780,130,662.0769231,1151118.546,812.5,0.015873901,8.16E+22,1.23E+20,241861,149592097,3982490.661,16.46603074,124593985,7.82E+11,104.73,63.8,41538.28299
2021-09-30T00:00:00Z,1068734,728675,706786,38229482,9159271,3252923,811784,147488,15965,2171,84,451130,2580214.232,-68940.82164,32716.51019,27644.77478,50582,1063465.534,6075,10673.95525,14.77442647,5.04E-05,73.33783336,0.013635527,30738669598,1.42E-06,21652.2295,12898.7867,20212.5173,6747819.171,47.69055145,2.195081019,0.5388737,0.45064142,0.350656552,0.227850611,2.069654051,14.01170307,1.002675803,0.516668428,702951,171,506.7017544,1253955.175,1068.75,0.02093102,8.16E+22,1.61E+20,292903,214356953,4382487.72,14.96224935,124455005,8.24E+11,109.58,63.2,43750.8718
2021-10-01T00:00:00Z,955080,587459,697480,38292989,9172365,3254457,811966,147562,15986,2169,84,438881,2581123.029,-67793.29533,34188.63505,33276.27054,54029,1018676.544,6625,11881.2489,16.25074991,5.87E-05,54.84366905,0.018233645,30778968252,1.56E-06,21632.3125,12897.726,20210.8594,5849379.013,33.54463596,1.210856481,0.538973652,0.450666682,0.350673095,0.227833124,2.270075394,14.98700645,1.005162623,0.559340642,703091,140,615.4285714,1237001.443,875,0.017103548,8.16E+22,1.33E+20,276902,173122684,4455324.754,16.08989734,124556026,9.06E+11,99.54,67.3,48118.17771
2021-10-02T00:00:00Z,963443,639018,631519,38241486,9163562,3253882,811912,147411,15984,2169,84,411128,2582108.825,-57581.24113,19302.12226,18313.44089,40471,575096.3135,5099,8557.347336,10.92389547,4.21E-05,108.5623621,0.009211296,30835174049,1.55E-06,21632.3125,12897.726,20210.8594,2951745.442,37.97672756,1.247465278,0.539338736,0.450611669,0.350659943,0.227850248,2.249203429,26.77105626,1.004203347,0.55525143,703279,188,451.0851064,942906.4362,1175,0.023033074,8.16E+22,1.81E+20,259773,177188519,3209102.309,12.35348673,124514494,8.99E+11,89.5,66.1,47756.25428
2021-10-03T00:00:00Z,802812,504157,553281,38245434,9171305,3255464,812277,147443,15990,2166,84,360625,2583508.563,-44808.22296,18401.76082,16999.42977,36567,574196.6189,4699,7148.960403,9.99490094,4.59E-05,94.79782808,0.010548765,30880187374,1.56E-06,21632.3125,12897.726,20210.8594,3555908.338,46.06436048,1.51443287,0.539315005,0.450631139,0.350632628,0.228100219,2.26936507,27.80624192,1.001613233,0.559202615,703429,150,579.3066667,910321.4,937.5,0.018334259,8.16E+22,1.41E+20,217962,136488159,3572536.469,16.39063905,124561878,9.08E+11,97.98,72.2,48220.65304
2021-10-04T00:00:00Z,1027970,702926,650146,38145471,9176293,3258532,812998,147553,16018,2166,84,417911,2583306.497,-38104.55197,29461.585,29660.42501,47392,633942.2717,6024,10139.24303,13.71933088,5.10E-05,72.06760589,0.01387586,30927131675,1.59E-06,21618.2075,12897.726,20210.8594,5209496.45,51.07476434,2.274039352,0.539241695,0.450523812,0.350645833,0.228118354,2.306643216,22.69772183,1.002951371,0.566326148,703585,156,558.2820513,1167222.923,975,0.019073564,8.54E+22,1.46E+20,268799,182022424,3716030.05,13.82456799,124503015,9.24E+11,125.74,61.3,49080.66909
2021-10-05T00:00:00Z,1042590,701857,729239,38125164,9159228,3255875,812457,147327,16035,2166,84,464677,2582785.871,-39337.54302,39494.29115,40010.73246,56094,716394.0697,7232,13757.15134,15.2931848,4.90E-05,68.02331878,0.014700841,30978442144,1.66E-06,21768.4545,12897.726,20210.8594,8095634.67,33.57968888,1.505821759,0.53931426,0.450517125,0.350591161,0.228158273,2.416636054,20.22715198,1.004285104,0.586064565,703749,164,526.195122,1274705.579,1025,0.020060314,8.54E+22,1.62E+20,312374,208983029,4899780.97,15.68562355,124439346,9.71E+11,153.5,60.4,51559.36204
2021-10-06T00:00:00Z,893991,527927,657760,38214625,9172903,3259148,813167,147536,16042,2139,84,416254,2586222.134,-30130.43287,49194.67349,45754.31881,60104,1084656.494,7907,15365.63774,18.01872245,6.73E-05,46.43884852,0.021533695,31021763237,1.79E-06,21743.9075,12897.726,20211.5276,6942518.896,47.55489437,1.229710648,0.539326436,0.450538868,0.350529138,0.228190527,2.579930869,14.24784592,1.010839984,0.612263705,703880,131,657.5038168,1196702.588,818.75,0.015991092,8.54E+22,1.30E+20,267618,156714665,4930788.917,18.42472822,124540617,1.04E+12,141.55,59.5,55431.027
2021-10-07T00:00:00Z,1142992,732471,784229,38215634,9159387,3254941,812564,147467,16062,2142,85,503939,2590407.279,-21499.83639,39338.41417,35147.95021,58744,758426.9684,7707,12372.45836,26.94414508,8.27E-05,33.70654895,0.029667825,31069668136,1.73E-06,21765.2745,12897.726,20227.67,8506642.409,41.37780487,1.198368056,0.539324947,0.450510094,0.350577523,0.228200284,2.492031096,18.58173558,1.00714983,0.598586906,704021,141,614.2695035,1430095.348,881.25,0.017221399,8.54E+22,1.39E+20,325734,201586151,4509743.17,13.84486474,124563137,1.01E+12,129.6,65.4,53776.54287
2021-10-08T00:00:00Z,981483,617112,689855,38241396,9161651,3255310,812712,147467,16086,2140,84,443744,2591298.601,-16062.81917,32671.05324,31775.33018,53064,634398.5361,6771,11485.03398,20.66777196,7.38E-05,37.28838181,0.026818005,31110513565,1.73E-06,21735.7565,12897.726,20227.67,5961880.767,43.07583008,1.007291667,0.539262449,0.450517904,0.350605132,0.228224607,2.492229522,21.11137938,1.003487443,0.598618577,704141,120,724.6,1460428.058,750,0.014637301,8.54E+22,1.18E+20,279908,175202882,4003454.41,14.30275094,124617319,1.02E+12,107.67,65.5,53884.29053
2021-10-09T00:00:00Z,1008059,690877,620398,38125925,9151371,3255809,812996,147542,16091,2143,84,398092,2592505.945,-11019.1801,16515.20475,15304.38598,39957,384533.4092,5357,5848.029587,14.68665122,5.97E-05,64.83347612,0.015424131,31161828683,1.77E-06,21735.7565,12897.726,20227.67,4548688.743,53.0719646,1.694351852,0.539701552,0.45047009,0.35076513,0.228221387,2.543729871,40.15515266,1.002829751,0.60674473,704291,150,578.44,1289836.107,937.5,0.018328968,8.54E+22,1.48E+20,246039,193414842,3195293.267,12.98693812,124467423,1.04E+12,99.35,58.8,55068.64355
2021-10-10T00:00:00Z,793338,500181,536949,38121423,9151055,3254629,813194,147521,16080,2140,84,346649,2592385.037,-9468.720062,17016.62094,17134.51386,36855,367442.4182,4961,8543.849509,12.73358015,6.02E-05,79.041681,0.012651553,31216640716,1.75E-06,21735.7565,12897.726,20227.67,11308214.42,69.47226789,1.841030093,0.539315977,0.450181112,0.350482506,0.228267361,2.52132036,41.38777409,1.004219427,0.603249227,704450,159,539.8867925,881602.8679,993.75,0.019438264,8.54E+22,1.58E+20,211347,140109161,2805327.029,13.27355973,124468102,1.03E+12,91.02,62.9,54675.09322
2021-10-11T00:00:00Z,1012013,681047,676744,38079251,9141894,3251935,813023,147508,16092,2147,83,433521,2592137.209,-9751.507548,30499.6387,30743.18013,51795,890468.2003,6544,10643.42613,20.71044373,7.40E-05,45.05989615,0.022192683,31268391856,1.84E-06,21735.7565,12897.726,20227.67,6904434.713,34.18156508,1.775891204,0.539238894,0.450099755,0.350402873,0.228303164,2.641268007,17.52214291,1.004437444,0.621266444,704596,146,594.1917808,1266067.712,912.5,0.017834054,8.54E+22,1.44E+20,280038,184785938,4363917.986,15.5833065,124432448,1.08E+12,102.59,68.6,57434.24099
2021-10-12T00:00:00Z,953513,601992,673706,38105381,9150067,3253687,813363,147394,16056,2145,83,436201,2601476.429,834.7798112,38835.27439,29491.80531,52398,591316.1145,6561,10631.92189,19.08640434,6.97E-05,44.87940154,0.022281937,31315840184,1.79E-06,21688.9505,12873.4109,20234.6747,17532952.29,44.30662702,1.011261574,0.538803063,0.44964659,0.349952852,0.228381701,2.571167274,22.83792368,1.005597134,0.61094021,704730,134,644.0074627,1312662,837.5,0.016355622,8.54E+22,1.33E+20,274021,175841750,3510873.314,12.81242428,124504509,1.06E+12,114.16,67.9,56064.76998
2021-10-13T00:00:00Z,990555,665378,677383,38065850,9151937,3253815,813448,147500,16090,2141,82,440803,2598719.353,1206.091622,31537.16056,34290.29913,50263,387421.4851,6308,10898.57984,16.82798138,5.83E-05,63.76748091,0.015681974,31375038605,1.83E-06,21798.72065,12873.4109,20236.1566,6129867.305,53.18817783,0.924826389,0.538801506,0.449599671,0.34996466,0.228382028,2.625269741,30.47704516,1.005072948,0.618957755,704899,169,512.0887574,1107308.355,1056.25,0.020670205,8.54E+22,1.67E+20,288747,187065488,3255410.349,11.27426553,124500282,1.08E+12,113.95,63.5,57377.79918
2021-10-14T00:00:00Z,993265,659177,690604,38053575,9148397,3253390,813425,147534,16086,2142,82,443543,2599946.36,5911.299696,30681.51925,29450.54317,50276,572497.7659,6558,9587.549297,16.28899281,5.77E-05,53.56617214,0.018668498,31424391852,1.83E-06,21798.72065,12873.4109,20239.668,5797473.47,37.78126241,1.139409722,0.53879889,0.449544606,0.350037468,0.228412414,2.616027456,24.23852979,1.008015532,0.617611117,705036,137,632.3138686,1339773.65,856.25,0.016723118,8.54E+22,1.35E+20,282246,183492292,2740194.135,9.708531334,124507948,1.08E+12,173.33,67.2,57354.32086
2021-10-15T00:00:00Z,1023380,616913,744865,38129674,9155536,3253048,813612,147618,16122,2142,82,473760,2604660.192,19245.81975,51832.31831,47114.06325,58980,726761.1079,7693,19272.26077,20.28590568,6.82E-05,44.44149154,0.022501495,31477153438,1.96E-06,21884.9716,12873.4109,20239.668,8191454.876,61.5877545,1.266666667,0.538654391,0.44947364,0.349980824,0.22840955,2.794404809,18.53803163,1.008864493,0.642019833,705177,141,607.4680851,1296617.191,881.25,0.01721474,8.54E+22,1.41E+20,297605,182766485,3848292.113,12.93087184,124600788,1.16E+12,232.7,67.3,61571.09491
2021-10-16T00:00:00Z,944684,586966,674062,38160619,9147602,3251314,813546,147567,16113,2141,82,438576,2611595.735,32633.1877,27726.5004,20787.24451,43882,411223.7603,5742,7696.009987,15.68890276,5.81E-05,53.9833101,0.018524244,31528079324,1.93E-06,21884.9716,12873.4109,20239.668,9212091.393,66.95073918,0.853935185,0.538642319,0.4494119,0.34988949,0.228420078,2.75701088,32.87822996,1.005279716,0.637164144,705310,133,640.887218,1295533.406,831.25,0.016229435,8.54E+22,1.33E+20,269919,172252018,2939096.814,10.8888104,124627804,1.15E+12,172.34,63.6,60890.14283
2021-10-17T00:00:00Z,827944,532129,559568,38142067,9147438,3252584,813509,147535,16105,2145,83,365695,2612117.015,36018.81559,15907.02883,15382.73621,38342,296165.6969,5024,5171.680308,11.34267792,5.26E-05,89.16260208,0.011215465,31588923193,1.95E-06,21884.9716,12873.4109,20239.668,3328129.414,51.169041,1.193981481,0.538699905,0.44941162,0.349872959,0.228453425,2.787696799,46.67038753,1.002295092,0.641157962,705470,160,548.375,903351.3625,1000,0.019555021,8.54E+22,1.56E+20,215723,144469908,3238826.893,15.01382279,124649204,1.16E+12,111.98,61.5,61640.37511
2021-10-18T00:00:00Z,985057,638378,693874,38149361,9142500,3247850,812230,147389,16091,2154,83,451241,2613675.558,35853.48148,40518.39972,38956.16121,52807,342115.8219,6678,14180.14036,15.82936149,5.55E-05,59.43571142,0.016824902,31646085141,1.96E-06,21877.1541,12873.4109,20242.5727,12084907.22,49.72098418,1.7821875,0.538236316,0.449147465,0.349900284,0.228461985,2.791917167,30.89706446,1.006456078,0.64169993,705618,148,582.1216216,1212650.628,925,0.018074363,8.63E+22,1.47E+20,285220,179411919,4028403.502,14.12384651,124689468,1.17E+12,140.38,64.1,61975.54697
2021-10-19T00:00:00Z,1077630,721691,743760,38116537,9141694,3247248,812217,147466,16072,2148,82,488426,2606737.785,30215.21188,49579.26371,56513.59957,54825,443376.3474,6958,17040.33568,15.00707606,4.81E-05,65.55288133,0.01525486,31706858323,2.03E-06,22082.503,12873.4109,20215.332,27270370.81,48.76181523,1.138923611,0.536758068,0.448313065,0.349748963,0.228465444,2.872399593,27.47450793,1.004460699,0.651738344,705773,155,562.2709677,1302747.961,968.75,0.018936272,8.63E+22,1.53E+20,311863,201862281,11126817.77,35.67854401,124685970,1.21E+12,215.51,62.8,64238.27111
2021-10-20T00:00:00Z,975443,594967,713145,38185636,9149767,3248020,812495,147506,16064,2159,81,460497,2607048.865,27528.13398,38471.66465,38156.27584,61269,463196.3939,8724,13516.24836,18.74501966,6.43E-05,50.67986254,0.019731703,31767357762,2.08E-06,22548.98683,12873.4109,20210.4411,13907914.33,56.80719973,1.272986111,0.536614792,0.448187295,0.349636667,0.22851965,2.930395882,24.59164693,1.009246532,0.658630079,705922,149,580.8657718,1179138.664,931.25,0.018195738,8.63E+22,1.48E+20,291664,175631416,4906705.073,16.82314263,124780857,1.24E+12,290.63,63.4,65996.56617
2021-10-21T00:00:00Z,1135695,760647,765433,38131768,9136926,3245403,811596,147575,16068,2164,83,502967,2626609.704,46532.14431,71722.34347,52156.44054,57426,554824.4796,8467,21879.47275,20.27685074,6.32E-05,46.6185239,0.021450701,31826911044,1.96E-06,22641.95485,12873.4109,20213.9759,11176013.9,49.11453892,1.393819444,0.537051754,0.448290523,0.349521612,0.22854014,2.757994458,23.09309788,1.006527837,0.637290905,706070,148,583.6216216,1512783.581,925,0.01807163,8.63E+22,1.48E+20,320595,223832840,4359484.827,13.59810611,124680933,1.18E+12,219.11,62.3,62385.16707
2021-10-22T00:00:00Z,974151,642110,693358,38130724,9139446,3246228,811702,147413,16081,2159,84,449495,2620286.312,41665.06048,38624.51272,44943.8664,54274,515379.632,7424,17822.15014,16.16676262,5.63E-05,62.08211169,0.0161077,31888319146,1.90E-06,23493.56766,12873.4109,20196.4604,13713320.01,60.51380216,0.932291667,0.537551625,0.448289457,0.349684927,0.228554752,2.681946524,27.01477774,1.001058053,0.626951804,706228,158,546.1582278,1168189.481,987.5,0.019303346,8.63E+22,1.58E+20,287392,184509757,3524990.998,12.2654458,124709271,1.14E+12,147.59,64.1,60703.42954
2021-10-23T00:00:00Z,814845,493467,597140,38188244,9140303,3245852,811967,147557,16100,2156,85,380749,2623760.342,47370.18918,20049.49486,16572.7903,38565,280398.8556,5425,6375.014108,11.14498353,4.98E-05,82.31461097,0.012148512,31943708139,1.92E-06,23493.56766,12873.4109,20196.4604,4633203.669,81.62415123,1.713101852,0.538008024,0.448356978,0.349640941,0.228614102,2.707722962,49.5233523,1.002170531,0.630556531,706373,145,592.6137931,1051342.772,906.25,0.017700306,8.63E+22,1.46E+20,223796,152385686,2685585.396,12.00014922,124742140,1.16E+12,114.28,63.8,61342.90825
2021-10-24T00:00:00Z,743316,444475,555014,38250453,9144341,3245690,811202,147293,16138,2158,84,361401,2623637.519,48903.54941,14540.40345,14660.7502,36510,378453.2472,5613,7079.787304,8.98128972,4.26E-05,107.4713454,0.009304806,32001787124,1.90E-06,23493.56766,12873.4109,20196.4604,16709650.35,66.54326892,1.049652778,0.53806229,0.448338646,0.349817251,0.228692729,2.681642152,45.20650905,1.005234058,0.626963192,706526,153,565.4901961,839270.2941,956.25,0.018684962,8.63E+22,1.53E+20,211067,128346219,2774254.651,13.14395264,124847203,1.15E+12,124.39,68.9,60881.94756
2021-10-25T00:00:00Z,1066072,730688,704240,38176609,9141275,3244938,809192,147226,16188,2157,86,455069,2621723.453,48781.13268,27627.76948,29538.60802,53363,493056.6678,7451,10505.39267,14.02343665,4.93E-05,82.11421104,0.01217816,32073021187,1.96E-06,23493.56766,12873.4109,20183.1584,10964214.02,39.37506204,1.686550926,0.537894966,0.448243366,0.349715021,0.228734859,2.761919172,27.83789976,1.008660218,0.637805262,706708,182,465.7692308,1101719.687,1137.5,0.022264251,8.63E+22,1.85E+20,284498,200440400,3248411.951,11.41804846,124778332,1.19E+12,134.5,64.4,62967.41302
2021-10-26T00:00:00Z,991113,644776,715969,38195166,9143281,3243385,807199,147254,16210,2154,87,471387,2617244.844,36687.72798,29849.20842,34324.4023,56288,681365.3528,8098,10497.12898,13.72514751,4.67E-05,69.30527682,0.014428916,32131451890,1.88E-06,23794.7337,12873.4109,20183.1563,8774952.355,40.69446721,1.091678241,0.537934204,0.448216889,0.349593796,0.228752971,2.645362106,21.30002355,1.004381498,0.621846356,706858,150,590.4,1213371.14,937.5,0.018313231,8.63E+22,1.46E+20,293879,181943692,3512710.598,11.95291463,124840544,1.14E+12,130.48,65.9,60449.3553
2021-10-27T00:00:00Z,967880,610634,715908,38243772,9149139,3244127,807267,147330,16178,2147,88,461390,2616698.037,39981.48778,40929.26417,41472.62646,58951,502395.3945,8672,14535.54585,12.54541851,4.30E-05,79.21580438,0.012623744,32189862442,1.82E-06,23832.55185,12873.4109,20574.3514,5413235.126,48.56944117,0.98244213,0.538086074,0.448337131,0.349548879,0.228765898,2.567320328,25.63033878,0.998681979,0.610351255,707015,157,549.0700637,1107476.529,981.25,0.019174962,8.63E+22,1.57E+20,291957,173809228,2919443.463,9.99956659,124936061,1.11E+12,126.45,60.3,58639.68046
2021-10-28T00:00:00Z,1048037,689162,750006,38253366,9151131,3244747,807326,147244,16121,2148,88,488779,2624760.285,50114.85311,48934.1087,40868.30393,60449,498335.5337,8901,14814.03667,12.98178558,4.39E-05,74.66089927,0.013393892,32247494151,1.88E-06,23910.83203,12873.4109,20992.5396,6657626.365,34.445331,0.947800926,0.538481463,0.448321806,0.349537611,0.228765045,2.64584968,26.45661997,1.005369239,0.621916513,707168,153,566.254902,1250332.667,956.25,0.018680949,8.63E+22,1.52E+20,295405,191239139,2957393.684,10.01131898,124977861,1.14E+12,125.04,61.7,60572.27124
2021-10-29T00:00:00Z,1008766,641638,758222,38315688,9155437,3245677,807571,147360,16129,2147,88,496691,2625968.826,50822.76681,43555.00127,42342.63495,58459,435675.3554,8823,12260.1689,15.65614451,5.12E-05,69.26393301,0.014437528,32313315761,1.93E-06,24097.93034,12873.4109,20983.4551,7582469.292,37.99416796,0.863113426,0.538880973,0.448245976,0.349448883,0.22872645,2.711782483,26.23568955,1.005351972,0.63110836,707339,171,498.9883041,1067304.088,1068.75,0.020900266,8.63E+22,1.73E+20,305562,182438859,3100317.008,10.14627803,125098978,1.17E+12,108.05,64.7,62234.03101
2021-10-30T00:00:00Z,904757,549494,666796,38377595,9163694,3247353,807599,147358,16138,2149,88,426120,2626949.517,46735.2848,20549.54257,19565.61568,46651,310017.2316,7429,8224.643417,10.41767014,4.14E-05,93.99104185,0.010639312,32373007885,1.91E-06,24097.93034,12873.4109,20983.4551,4354930.671,43.93958998,0.981747685,0.538945039,0.448210208,0.349471856,0.22872621,2.68747739,45.45207091,1.001927417,0.627772037,707494,155,558.7677419,986677.1935,968.75,0.018925371,8.63E+22,1.54E+20,251906,152870574,3185585.12,12.64592792,125232317,1.16E+12,91.06,61.1,61735.37067
2021-10-31T00:00:00Z,876544,571169,574338,38331215,9160759,3247253,807438,147278,16141,2144,88,367572,2625782.783,44659.75439,19311.90744,20476.01957,40126,262297.084,6706,8546.637778,8.99031936,4.14E-05,97.63171743,0.010242573,32426105755,1.89E-06,24097.93034,12873.4109,20983.4551,18696392.81,38.65480919,1.39587963,0.538561336,0.447595293,0.348883892,0.228773368,2.666170447,48.09695951,1.005097584,0.624797131,707633,139,603.8633094,1118622.273,868.75,0.016954578,9.30E+22,1.44E+20,217296,155432592,2655026.671,12.21847927,125197709,1.16E+12,101.62,63.1,61366.99988
2021-11-01T00:00:00Z,1073762,702718,732144,38315632,9169959,3249713,808067,147504,16159,2152,88,471184,2609563.713,27454.88872,28588.86281,44804.44313,57737,391546.0354,8414,8592.579151,15.30868889,5.22E-05,61.42320192,0.016280493,32482798164,1.88E-06,24105.51726,12872.3172,21003.7003,31163739.28,59.02422656,2.241412037,0.537920845,0.44643068,0.348597212,0.228800226,2.640156253,27.92089228,1.010345718,0.621099585,707781,148,605.6554054,1315084.277,925,0.018061293,9.30E+22,1.54E+20,293134,194572678,3244971.126,11.06992408,125189977,1.15E+12,112.17,58,61058.22627
2021-11-02T00:00:00Z,1033022,659046,736338,38347033,9171871,3250539,808106,147562,16175,2141,87,477083,2611345.374,27836.81107,40649.78737,38864.33839,58266,428268.947,8804,15401.59284,17.50019127,5.89E-05,57.42795469,0.017413122,32544550772,1.94E-06,24102.05421,12872.3172,20995.5706,18881188.67,43.75748702,2.041145833,0.538369669,0.446397377,0.34855622,0.228887713,2.715335553,26.12377303,1.011879241,0.63158911,707939,158,544.2721519,1250437.994,987.5,0.019292298,9.30E+22,1.71E+20,297244,197503261,3525607.352,11.86098745,125157502,1.19E+12,137.64,58.5,63176.57179
2021-11-03T00:00:00Z,1052052,691169,724166,38322776,9177932,3252648,808432,147567,16152,2151,88,464603,2612222.488,28915.99128,43145.02403,42264.35125,57877,385915.454,9111,13921.39196,15.93237584,5.52E-05,64.15756106,0.015586627,32607798977,1.93E-06,24107.283,12872.3172,20999.0798,16519951.61,48.01782275,1.110868056,0.542008389,0.446305799,0.348533594,0.228889327,2.696967959,26.225828,1.008062718,0.629079599,708100,161,530.9192547,1179844.46,1006.25,0.019661117,9.30E+22,1.75E+20,288585,189887073,3401789.288,11.78782434,125184434,1.19E+12,128.54,62.6,62999.1224
2021-11-04T00:00:00Z,1010855,644252,729268,38350547,9178967,3253658,808766,147516,16137,2151,89,470170,2608566.62,25780.74891,27685.33137,31337.114,57056,472250.5144,8998,10509.82511,16.38430664,5.67E-05,55.54914997,0.018002076,32663083572,1.88E-06,24161.39327,12872.3172,20999.0798,5523049.487,50.78185267,1.256458333,0.542267546,0.446256848,0.3487793,0.228900091,2.628384588,27.51142422,1.000904956,0.6194008,708243,143,613.6153846,1307600.287,893.75,0.017443144,9.30E+22,1.52E+20,288998,186927154,4211270.9,14.57197247,125225730,1.16E+12,119.43,64.3,61434.63282
